3000   0.000
3010   0.000
3020   0.000
3030   0.000
3040   0.000
3050   0.000
3060   0.000
3070   0.000
3080   0.000
3090   0.000
3100   0.000
3110   0.000
3120   0.000
3130   0.000
3140   0.000
3150   0.000
3160   0.000
3170   0.000
3180   0.000
3190   0.000
3200   0.000
3210   0.000
3220   0.000
3230   0.000
3240   0.000
3250   0.000
3260   0.000
3270   0.000
3280   0.000
3290   0.000
3300   0.000
3310   0.000
3320   0.000
3330   0.000
3340   0.000
3350   0.000
3360   0.000
3370   0.000
3380   0.000
3390   0.000
3400   0.000
3410   0.000
3420   0.000
3430   0.000
3440   0.000
3450   0.000
3460   0.000
3470   0.000
3480   0.000
3490   0.000
3500   0.000
3510   0.000
3520   0.000
3530   0.000
3540   0.000
3550   0.000
3560   0.000
3570   0.000
3580   0.000
3590   0.000
3600   0.000
3610   0.000
3620   0.000
3630   0.000
3640   0.000
3650   0.000
3660   0.000
3670   0.000
3680   0.000
3690   0.000
3700   0.000
3710   0.000
3720   0.000
3730   0.000
3740   0.000
3750   0.000
3760   0.000
3770   0.000
3780   0.000
3790   0.000
3800   0.000
3810   0.000
3820   0.000
3830   0.000
3840   0.000
3850   0.000
3860   0.000
3870   0.000
3880   0.000
3890   0.000
3900   0.000
3910   0.000
3920   0.000
3930   0.000
3940   0.000
3950   0.000
3960   0.000
3970   0.000
3980   0.000
3990   0.000
4000   0.000
4010   0.000
4020   0.000
4030   0.000
4040   0.000
4050   0.000
4060   0.000
4070   0.000
4080   0.000
4090   0.000
4100   0.000
4110   0.000
4120   0.000
4130   0.000
4140   0.000
4150   0.000
4160   0.000
4170   0.000
4180   0.000
4190   0.000
4200   0.000
4210   0.000
4220   0.000
4230   0.000
4240   0.000
4250   0.000
4260   0.000
4270   0.000
4280   0.000
4290   0.000
4300   0.000
4310   0.000
4320   0.000
4330   0.000
4340   0.000
4350   0.000
4360   0.000
4370   0.000
4380   0.000
4390   0.000
4400   0.000
4410   0.000
4420   0.000
4430   0.000
4440   0.000
4450   0.000
4460   0.000
4470   0.000
4480   0.000
4490   0.000
